IndicatorID,IndicatorName,ParentCode,ParentName,AreaCode,AreaName,AreaType,Sex,Age,CategoryType,Category,Timeperiod,Value,LowerCI95.0limit,UpperCI95.0limit,LowerCI99.8limit,UpperCI99.8limit,Count,Denominator,Valuenote,RecentTrend,ComparedtoEnglandvalueorpercentiles,ComparedtoDistrict&UA(pre4/19)valueorpercentiles,TimeperiodSortable,Newdata,Comparedtogoal
93108,"Children with excess weight Year 6, three year average",E08000007,Stockport,E02001194,Stockport 008,MSOA,Persons,10-11 yrs,NA,NA,2016/17 - 18/19,22.7979274611399,17.4440625284941,29.2135163021697,NA,NA,44,193,NA,NA,Better,Better,20160000,NA,NA
93108,"Children with excess weight Year 6, three year average",E08000007,Stockport,E02001195,Stockport 009,MSOA,Persons,10-11 yrs,NA,NA,2016/17 - 18/19,32.7935222672065,27.2414303875786,38.8726241233388,NA,NA,81,247,NA,NA,Similar,Similar,20160000,NA,NA
93108,"Children with excess weight Year 6, three year average",E08000007,Stockport,E02001196,Stockport 010,MSOA,Persons,10-11 yrs,NA,NA,2016/17 - 18/19,25.6916996047431,20.6993545658483,31.4111806395024,NA,NA,65,253,NA,NA,Better,Better,20160000,NA,NA
93108,"Children with excess weight Year 6, three year average",E08000007,Stockport,E02001197,Stockport 011,MSOA,Persons,10-11 yrs,NA,NA,2016/17 - 18/19,30.2127659574468,24.6989304488292,36.3631060756512,NA,NA,71,235,NA,NA,Similar,Similar,20160000,NA,NA
93108,"Children with excess weight Year 6, three year average",E08000007,Stockport,E02001198,Stockport 012,MSOA,Persons,10-11 yrs,NA,NA,2016/17 - 18/19,33.9285714285714,28.6337117568827,39.6584466987804,NA,NA,95,280,NA,NA,Similar,Similar,20160000,NA,NA
93108,"Children with excess weight Year 6, three year average",E08000007,Stockport,E02001199,Stockport 013,MSOA,Persons,10-11 yrs,NA,NA,2016/17 - 18/19,29.2372881355932,23.8037632336577,35.3359115824195,NA,NA,69,236,NA,NA,Similar,Similar,20160000,NA,NA
93108,"Children with excess weight Year 6, three year average",E08000007,Stockport,E02001200,Stockport 014,MSOA,Persons,10-11 yrs,NA,NA,2016/17 - 18/19,33.8541666666667,27.5357558334464,40.8059832582926,NA,NA,65,192,NA,NA,Similar,Similar,20160000,NA,NA
93108,"Children with excess weight Year 6, three year average",E08000007,Stockport,E02001201,Stockport 015,MSOA,Persons,10-11 yrs,NA,NA,2016/17 - 18/19,37.962962962963,31.7548155786827,44.5917751513161,NA,NA,82,216,NA,NA,Similar,Similar,20160000,NA,NA
93108,"Children with excess weight Year 6, three year average",E08000007,Stockport,E02001202,Stockport 016,MSOA,Persons,10-11 yrs,NA,NA,2016/17 - 18/19,35.195530726257,28.5771802927441,42.4359584440371,NA,NA,63,179,NA,NA,Similar,Similar,20160000,NA,NA
93108,"Children with excess weight Year 6, three year average",E08000007,Stockport,E02001203,Stockport 017,MSOA,Persons,10-11 yrs,NA,NA,2016/17 - 18/19,23.728813559322,18.0614403698386,30.5122989671071,NA,NA,42,177,NA,NA,Better,Better,20160000,NA,NA
93108,"Children with excess weight Year 6, three year average",E08000007,Stockport,E02001204,Stockport 018,MSOA,Persons,10-11 yrs,NA,NA,2016/17 - 18/19,39.1044776119403,34.030692796484,44.4253083510528,NA,NA,131,335,NA,NA,Similar,Worse,20160000,NA,NA
93108,"Children with excess weight Year 6, three year average",E08000007,Stockport,E02001205,Stockport 019,MSOA,Persons,10-11 yrs,NA,NA,2016/17 - 18/19,36.4864864864865,30.4337913382584,42.9988988713649,NA,NA,81,222,NA,NA,Similar,Similar,20160000,NA,NA
93108,"Children with excess weight Year 6, three year average",E08000007,Stockport,E02001206,Stockport 020,MSOA,Persons,10-11 yrs,NA,NA,2016/17 - 18/19,32.3144104803493,26.5920180093252,38.620362805392,NA,NA,74,229,NA,NA,Similar,Similar,20160000,NA,NA
93108,"Children with excess weight Year 6, three year average",E08000007,Stockport,E02001207,Stockport 021,MSOA,Persons,10-11 yrs,NA,NA,2016/17 - 18/19,34.1346153846154,28.0307193736629,40.8139060516824,NA,NA,71,208,NA,NA,Similar,Similar,20160000,NA,NA
93108,"Children with excess weight Year 6, three year average",E08000007,Stockport,E02001208,Stockport 022,MSOA,Persons,10-11 yrs,NA,NA,2016/17 - 18/19,34.9056603773585,28.8094648903126,41.5391417445385,NA,NA,74,212,NA,NA,Similar,Similar,20160000,NA,NA
93108,"Children with excess weight Year 6, three year average",E08000007,Stockport,E02001209,Stockport 023,MSOA,Persons,10-11 yrs,NA,NA,2016/17 - 18/19,35.0746268656716,29.6088667726702,40.9622152296641,NA,NA,94,268,NA,NA,Similar,Similar,20160000,NA,NA
93108,"Children with excess weight Year 6, three year average",E08000007,Stockport,E02001210,Stockport 024,MSOA,Persons,10-11 yrs,NA,NA,2016/17 - 18/19,36.4864864864865,31.2080608973255,42.111172435300404,NA,NA,108,296,NA,NA,Similar,Similar,20160000,NA,NA
93108,"Children with excess weight Year 6, three year average",E08000007,Stockport,E02001211,Stockport 025,MSOA,Persons,10-11 yrs,NA,NA,2016/17 - 18/19,26.7942583732057,21.2484118562592,33.1777603108295,NA,NA,56,209,NA,NA,Better,Similar,20160000,NA,NA
93108,"Children with excess weight Year 6, three year average",E08000007,Stockport,E02001212,Stockport 026,MSOA,Persons,10-11 yrs,NA,NA,2016/17 - 18/19,41.0614525139665,36.0866521454171,46.2260435283768,NA,NA,147,358,NA,NA,Worse,Worse,20160000,NA,NA
93108,"Children with excess weight Year 6, three year average",E08000007,Stockport,E02001213,Stockport 027,MSOA,Persons,10-11 yrs,NA,NA,2016/17 - 18/19,27.8481012658228,23.1944594564664,33.0338542473911,NA,NA,88,316,NA,NA,Better,Similar,20160000,NA,NA
93108,"Children with excess weight Year 6, three year average",E08000007,Stockport,E02001214,Stockport 028,MSOA,Persons,10-11 yrs,NA,NA,2016/17 - 18/19,31.7757009345794,25.9057868656708,38.2883566999018,NA,NA,68,214,NA,NA,Similar,Similar,20160000,NA,NA
93108,"Children with excess weight Year 6, three year average",E08000007,Stockport,E02001215,Stockport 029,MSOA,Persons,10-11 yrs,NA,NA,2016/17 - 18/19,30,23.6155278092488,37.2683715428974,NA,NA,51,170,NA,NA,Similar,Similar,20160000,NA,NA
93108,"Children with excess weight Year 6, three year average",E08000007,Stockport,E02001216,Stockport 030,MSOA,Persons,10-11 yrs,NA,NA,2016/17 - 18/19,29.9145299145299,24.4107537330261,36.0671207022861,NA,NA,70,234,NA,NA,Similar,Similar,20160000,NA,NA
93108,"Children with excess weight Year 6, three year average",E08000007,Stockport,E02001217,Stockport 031,MSOA,Persons,10-11 yrs,NA,NA,2016/17 - 18/19,32.4561403508772,26.7129252089082,38.7807356717059,NA,NA,74,228,NA,NA,Similar,Similar,20160000,NA,NA
93108,"Children with excess weight Year 6, three year average",E08000007,Stockport,E02001218,Stockport 032,MSOA,Persons,10-11 yrs,NA,NA,2016/17 - 18/19,23.0366492146597,17.6320672531955,29.504440231699,NA,NA,44,191,NA,NA,Better,Better,20160000,NA,NA
93108,"Children with excess weight Year 6, three year average",E08000007,Stockport,E02001219,Stockport 033,MSOA,Persons,10-11 yrs,NA,NA,2016/17 - 18/19,30.379746835443,23.7447848028639,37.946119090501,NA,NA,48,158,NA,NA,Similar,Similar,20160000,NA,NA
93108,"Children with excess weight Year 6, three year average",E08000007,Stockport,E02001220,Stockport 034,MSOA,Persons,10-11 yrs,NA,NA,2016/17 - 18/19,29.7435897435897,23.7690764757068,36.5007784788183,NA,NA,58,195,NA,NA,Similar,Similar,20160000,NA,NA
93108,"Children with excess weight Year 6, three year average",E08000007,Stockport,E02001221,Stockport 035,MSOA,Persons,10-11 yrs,NA,NA,2016/17 - 18/19,23.3502538071066,17.9869187523231,29.7330387621554,NA,NA,46,197,NA,NA,Better,Better,20160000,NA,NA
93108,"Children with excess weight Year 6, three year average",E08000007,Stockport,E02001222,Stockport 036,MSOA,Persons,10-11 yrs,NA,NA,2016/17 - 18/19,33.5106382978723,27.1531623441176,40.5284845839593,NA,NA,63,188,NA,NA,Similar,Similar,20160000,NA,NA
93108,"Children with excess weight Year 6, three year average",E08000007,Stockport,E02001223,Stockport 037,MSOA,Persons,10-11 yrs,NA,NA,2016/17 - 18/19,30.6010928961749,24.3801180442017,37.6197504816931,NA,NA,56,183,NA,NA,Similar,Similar,20160000,NA,NA
93108,"Children with excess weight Year 6, three year average",E08000007,Stockport,E02001224,Stockport 038,MSOA,Persons,10-11 yrs,NA,NA,2016/17 - 18/19,28.5714285714286,22.2791027686627,35.8218115891888,NA,NA,48,168,NA,NA,Similar,Similar,20160000,NA,NA
93108,"Children with excess weight Year 6, three year average",E08000007,Stockport,E02001225,Stockport 039,MSOA,Persons,10-11 yrs,NA,NA,2016/17 - 18/19,22.5454545454545,18.0043083649273,27.843055711195,NA,NA,62,275,NA,NA,Better,Better,20160000,NA,NA
93108,"Children with excess weight Year 6, three year average",E08000007,Stockport,E02001226,Stockport 040,MSOA,Persons,10-11 yrs,NA,NA,2016/17 - 18/19,31.6964285714286,25.955462500212,38.0545993979028,NA,NA,71,224,NA,NA,Similar,Similar,20160000,NA,NA
93108,"Children with excess weight Year 6, three year average",E08000007,Stockport,E02001227,Stockport 041,MSOA,Persons,10-11 yrs,NA,NA,2016/17 - 18/19,19.2771084337349,13.9988320920949,25.9451599648245,NA,NA,32,166,NA,NA,Better,Better,20160000,NA,NA
93108,"Children with excess weight Year 6, three year average",E08000007,Stockport,E02001228,Stockport 042,MSOA,Persons,10-11 yrs,NA,NA,2016/17 - 18/19,17.96875,12.2824599745161,25.5216262867556,NA,NA,23,128,NA,NA,Better,Better,20160000,NA,NA
93108,"Children with excess weight Year 6, three year average",E08000008,Tameside,E02001229,Tameside 001,MSOA,Persons,10-11 yrs,NA,NA,2016/17 - 18/19,31.3993174061433,26.3548356595548,36.9252262182434,NA,NA,92,293,NA,NA,Similar,Similar,20160000,NA,NA
93108,"Children with excess weight Year 6, three year average",E08000008,Tameside,E02001230,Tameside 002,MSOA,Persons,10-11 yrs,NA,NA,2016/17 - 18/19,38.953488372093,31.9831669754747,46.4064572605545,NA,NA,67,172,NA,NA,Similar,Similar,20160000,NA,NA
93108,"Children with excess weight Year 6, three year average",E08000008,Tameside,E02001231,Tameside 003,MSOA,Persons,10-11 yrs,NA,NA,2016/17 - 18/19,29.8611111111111,24.8689316008119,35.3834600680257,NA,NA,86,288,NA,NA,Similar,Better,20160000,NA,NA
93108,"Children with excess weight Year 6, three year average",E08000008,Tameside,E02001232,Tameside 004,MSOA,Persons,10-11 yrs,NA,NA,2016/17 - 18/19,39.8601398601399,34.3563121523162,45.6327479924988,NA,NA,114,286,NA,NA,Worse,Similar,20160000,NA,NA
93108,"Children with excess weight Year 6, three year average",E08000008,Tameside,E02001233,Tameside 005,MSOA,Persons,10-11 yrs,NA,NA,2016/17 - 18/19,36.6412213740458,31.0390883015773,42.6294281478401,NA,NA,96,262,NA,NA,Similar,Similar,20160000,NA,NA
93108,"Children with excess weight Year 6, three year average",E08000008,Tameside,E02001234,Tameside 006,MSOA,Persons,10-11 yrs,NA,NA,2016/17 - 18/19,43.8650306748466,38.5808567718187,49.2921049404491,NA,NA,143,326,NA,NA,Worse,Worse,20160000,NA,NA
93108,"Children with excess weight Year 6, three year average",E08000008,Tameside,E02001235,Tameside 007,MSOA,Persons,10-11 yrs,NA,NA,2016/17 - 18/19,32.034632034632,26.353470327827,38.3035368221021,NA,NA,74,231,NA,NA,Similar,Similar,20160000,NA,NA
93108,"Children with excess weight Year 6, three year average",E08000008,Tameside,E02001236,Tameside 008,MSOA,Persons,10-11 yrs,NA,NA,2016/17 - 18/19,36.7713004484305,30.7165449535502,43.2741001839261,NA,NA,82,223,NA,NA,Similar,Similar,20160000,NA,NA
93108,"Children with excess weight Year 6, three year average",E08000008,Tameside,E02001237,Tameside 009,MSOA,Persons,10-11 yrs,NA,NA,2016/17 - 18/19,31.2977099236641,25.9872644217388,37.1486586074455,NA,NA,82,262,NA,NA,Similar,Similar,20160000,NA,NA
93108,"Children with excess weight Year 6, three year average",E08000008,Tameside,E02001238,Tameside 010,MSOA,Persons,10-11 yrs,NA,NA,2016/17 - 18/19,31.404958677686,25.886405622856,37.50463491533,NA,NA,76,242,NA,NA,Similar,Similar,20160000,NA,NA
93108,"Children with excess weight Year 6, three year average",E08000008,Tameside,E02001239,Tameside 011,MSOA,Persons,10-11 yrs,NA,NA,2016/17 - 18/19,43.5672514619883,38.4123855977293,48.8650217582198,NA,NA,149,342,NA,NA,Worse,Worse,20160000,NA,NA
93108,"Children with excess weight Year 6, three year average",E08000008,Tameside,E02001240,Tameside 012,MSOA,Persons,10-11 yrs,NA,NA,2016/17 - 18/19,44.1176470588235,37.4751550853965,50.9775818535291,NA,NA,90,204,NA,NA,Worse,Worse,20160000,NA,NA
93108,"Children with excess weight Year 6, three year average",E08000008,Tameside,E02001241,Tameside 013,MSOA,Persons,10-11 yrs,NA,NA,2016/17 - 18/19,33.112582781457,28.936719574814,37.5724496247242,NA,NA,150,453,NA,NA,Similar,Similar,20160000,NA,NA
93108,"Children with excess weight Year 6, three year average",E08000008,Tameside,E02001242,Tameside 014,MSOA,Persons,10-11 yrs,NA,NA,2016/17 - 18/19,35.2112676056338,29.1106376422159,41.8358776862506,NA,NA,75,213,NA,NA,Similar,Similar,20160000,NA,NA
93108,"Children with excess weight Year 6, three year average",E08000008,Tameside,E02001243,Tameside 015,MSOA,Persons,10-11 yrs,NA,NA,2016/17 - 18/19,27.1356783919598,21.434146396185,33.7032300903244,NA,NA,54,199,NA,NA,Better,Better,20160000,NA,NA
93108,"Children with excess weight Year 6, three year average",E08000008,Tameside,E02001244,Tameside 016,MSOA,Persons,10-11 yrs,NA,NA,2016/17 - 18/19,32.972972972973,26.6053285295116,40.0333532549695,NA,NA,61,185,NA,NA,Similar,Similar,20160000,NA,NA
93108,"Children with excess weight Year 6, three year average",E08000008,Tameside,E02001245,Tameside 017,MSOA,Persons,10-11 yrs,NA,NA,2016/17 - 18/19,33.0769230769231,27.6408670379404,39.0057697744324,NA,NA,86,260,NA,NA,Similar,Similar,20160000,NA,NA
93108,"Children with excess weight Year 6, three year average",E08000008,Tameside,E02001246,Tameside 018,MSOA,Persons,10-11 yrs,NA,NA,2016/17 - 18/19,34.5323741007194,29.1881816809498,40.2982095831854,NA,NA,96,278,NA,NA,Similar,Similar,20160000,NA,NA
93108,"Children with excess weight Year 6, three year average",E08000008,Tameside,E02001247,Tameside 019,MSOA,Persons,10-11 yrs,NA,NA,2016/17 - 18/19,38.8888888888889,32.8702381654268,45.2664583307033,NA,NA,91,234,NA,NA,Similar,Similar,20160000,NA,NA
93108,"Children with excess weight Year 6, three year average",E08000008,Tameside,E02001248,Tameside 020,MSOA,Persons,10-11 yrs,NA,NA,2016/17 - 18/19,38.2284382284382,33.7537666869233,42.9120544949983,NA,NA,164,429,NA,NA,Similar,Similar,20160000,NA,NA
93108,"Children with excess weight Year 6, three year average",E08000008,Tameside,E02001249,Tameside 021,MSOA,Persons,10-11 yrs,NA,NA,2016/17 - 18/19,34.8717948717949,28.5336761378453,41.7944433851545,NA,NA,68,195,NA,NA,Similar,Similar,20160000,NA,NA
93108,"Children with excess weight Year 6, three year average",E08000008,Tameside,E02001250,Tameside 022,MSOA,Persons,10-11 yrs,NA,NA,2016/17 - 18/19,27.6923076923077,21.8887042079175,34.3578449192177,NA,NA,54,195,NA,NA,Similar,Better,20160000,NA,NA
93108,"Children with excess weight Year 6, three year average",E08000008,Tameside,E02001251,Tameside 023,MSOA,Persons,10-11 yrs,NA,NA,2016/17 - 18/19,31.7647058823529,25.2352654124662,39.1000545850789,NA,NA,54,170,NA,NA,Similar,Similar,20160000,NA,NA
93108,"Children with excess weight Year 6, three year average",E08000008,Tameside,E02001252,Tameside 024,MSOA,Persons,10-11 yrs,NA,NA,2016/17 - 18/19,37.5,31.3151531160137,44.1216911036004,NA,NA,81,216,NA,NA,Similar,Similar,20160000,NA,NA
93108,"Children with excess weight Year 6, three year average",E08000008,Tameside,E02001253,Tameside 025,MSOA,Persons,10-11 yrs,NA,NA,2016/17 - 18/19,34.0659340659341,27.5735063189566,41.2170959675007,NA,NA,62,182,NA,NA,Similar,Similar,20160000,NA,NA
93108,"Children with excess weight Year 6, three year average",E08000008,Tameside,E02001254,Tameside 026,MSOA,Persons,10-11 yrs,NA,NA,2016/17 - 18/19,38.4210526315789,31.7992778449669,45.5017596793634,NA,NA,73,190,NA,NA,Similar,Similar,20160000,NA,NA
93108,"Children with excess weight Year 6, three year average",E08000008,Tameside,E02001255,Tameside 027,MSOA,Persons,10-11 yrs,NA,NA,2016/17 - 18/19,35.4166666666667,30.1182210463146,41.0990280931885,NA,NA,102,288,NA,NA,Similar,Similar,20160000,NA,NA
93108,"Children with excess weight Year 6, three year average",E08000008,Tameside,E02001256,Tameside 028,MSOA,Persons,10-11 yrs,NA,NA,2016/17 - 18/19,41.4814814814815,36.7850693428738,46.3379729730814,NA,NA,168,405,NA,NA,Worse,Worse,20160000,NA,NA
93108,"Children with excess weight Year 6, three year average",E08000008,Tameside,E02001257,Tameside 029,MSOA,Persons,10-11 yrs,NA,NA,2016/17 - 18/19,35.5871886120996,30.2181078684126,41.3450204994318,NA,NA,100,281,NA,NA,Similar,Similar,20160000,NA,NA
93108,"Children with excess weight Year 6, three year average",E08000008,Tameside,E02001258,Tameside 030,MSOA,Persons,10-11 yrs,NA,NA,2016/17 - 18/19,32.5,26.8904434910964,38.6609437068581,NA,NA,78,240,NA,NA,Similar,Similar,20160000,NA,NA
93108,"Children with excess weight Year 6, three year average",E08000009,Trafford,E02001259,Trafford 001,MSOA,Persons,10-11 yrs,NA,NA,2016/17 - 18/19,36.8653421633554,32.5504781421217,41.4010979019635,NA,NA,167,453,NA,NA,Similar,Worse,20160000,NA,NA
93108,"Children with excess weight Year 6, three year average",E08000009,Trafford,E02001260,Trafford 002,MSOA,Persons,10-11 yrs,NA,NA,2016/17 - 18/19,32.9749103942652,27.7224417853121,38.6898372362635,NA,NA,92,279,NA,NA,Similar,Similar,20160000,NA,NA
93108,"Children with excess weight Year 6, three year average",E08000009,Trafford,E02001261,Trafford 003,MSOA,Persons,10-11 yrs,NA,NA,2016/17 - 18/19,39.3939393939394,34.2731200972125,44.7588430845692,NA,NA,130,330,NA,NA,Similar,Worse,20160000,NA,NA
93108,"Children with excess weight Year 6, three year average",E08000009,Trafford,E02001262,Trafford 004,MSOA,Persons,10-11 yrs,NA,NA,2016/17 - 18/19,34.8484848484849,29.9085488991253,40.1371127891343,NA,NA,115,330,NA,NA,Similar,Similar,20160000,NA,NA
93108,"Children with excess weight Year 6, three year average",E08000009,Trafford,E02001263,Trafford 005,MSOA,Persons,10-11 yrs,NA,NA,2016/17 - 18/19,30,24.5546525226755,36.0755042749868,NA,NA,72,240,NA,NA,Similar,Similar,20160000,NA,NA
93108,"Children with excess weight Year 6, three year average",E08000009,Trafford,E02001264,Trafford 006,MSOA,Persons,10-11 yrs,NA,NA,2016/17 - 18/19,39.1176470588235,34.0795599682488,44.3988933707392,NA,NA,133,340,NA,NA,Similar,Worse,20160000,NA,NA
93108,"Children with excess weight Year 6, three year average",E08000009,Trafford,E02001265,Trafford 007,MSOA,Persons,10-11 yrs,NA,NA,2016/17 - 18/19,35.5932203389831,30.3467886190583,41.210036081426,NA,NA,105,295,NA,NA,Similar,Similar,20160000,NA,NA
93108,"Children with excess weight Year 6, three year average",E08000009,Trafford,E02001266,Trafford 008,MSOA,Persons,10-11 yrs,NA,NA,2016/17 - 18/19,29.4392523364486,23.7386413798016,35.8650077711009,NA,NA,63,214,NA,NA,Similar,Similar,20160000,NA,NA
93108,"Children with excess weight Year 6, three year average",E08000009,Trafford,E02001267,Trafford 009,MSOA,Persons,10-11 yrs,NA,NA,2016/17 - 18/19,25.1256281407035,19.6092378776554,31.5841717065692,NA,NA,50,199,NA,NA,Better,Better,20160000,NA,NA
93108,"Children with excess weight Year 6, three year average",E08000009,Trafford,E02001268,Trafford 010,MSOA,Persons,10-11 yrs,NA,NA,2016/17 - 18/19,26.2222222222222,20.9086753461322,32.3340628572462,NA,NA,59,225,NA,NA,Better,Similar,20160000,NA,NA
93108,"Children with excess weight Year 6, three year average",E08000009,Trafford,E02001269,Trafford 011,MSOA,Persons,10-11 yrs,NA,NA,2016/17 - 18/19,34.8275862068965,29.5749803584397,40.4768971563331,NA,NA,101,290,NA,NA,Similar,Similar,20160000,NA,NA
93108,"Children with excess weight Year 6, three year average",E08000009,Trafford,E02001270,Trafford 012,MSOA,Persons,10-11 yrs,NA,NA,2016/17 - 18/19,26.3565891472868,21.3558958418419,32.0510243038543,NA,NA,68,258,NA,NA,Better,Similar,20160000,NA,NA
93108,"Children with excess weight Year 6, three year average",E08000009,Trafford,E02001271,Trafford 013,MSOA,Persons,10-11 yrs,NA,NA,2016/17 - 18/19,29.2,23.9125355894303,35.1170096695802,NA,NA,73,250,NA,NA,Similar,Similar,20160000,NA,NA
93108,"Children with excess weight Year 6, three year average",E08000009,Trafford,E02001272,Trafford 014,MSOA,Persons,10-11 yrs,NA,NA,2016/17 - 18/19,27.4193548387097,22.2433891140033,33.2841874317863,NA,NA,68,248,NA,NA,Better,Similar,20160000,NA,NA
93108,"Children with excess weight Year 6, three year average",E08000009,Trafford,E02001273,Trafford 015,MSOA,Persons,10-11 yrs,NA,NA,2016/17 - 18/19,26.2295081967213,21.6103934534604,31.4399513565661,NA,NA,80,305,NA,NA,Better,Better,20160000,NA,NA
93108,"Children with excess weight Year 6, three year average",E08000009,Trafford,E02001274,Trafford 016,MSOA,Persons,10-11 yrs,NA,NA,2016/17 - 18/19,27.5985663082437,22.68446986554,33.1211604260068,NA,NA,77,279,NA,NA,Better,Similar,20160000,NA,NA
93108,"Children with excess weight Year 6, three year average",E08000009,Trafford,E02001275,Trafford 017,MSOA,Persons,10-11 yrs,NA,NA,2016/17 - 18/19,39.746835443038,35.041833226709,44.64934525822,NA,NA,157,395,NA,NA,Worse,Worse,20160000,NA,NA
93108,"Children with excess weight Year 6, three year average",E08000009,Trafford,E02001276,Trafford 018,MSOA,Persons,10-11 yrs,NA,NA,2016/17 - 18/19,38.2445141065831,33.0813269177487,43.6874560403116,NA,NA,122,319,NA,NA,Similar,Worse,20160000,NA,NA
93108,"Children with excess weight Year 6, three year average",E08000009,Trafford,E02001277,Trafford 019,MSOA,Persons,10-11 yrs,NA,NA,2016/17 - 18/19,39.746835443038,35.041833226709,44.64934525822,NA,NA,157,395,NA,NA,Worse,Worse,20160000,NA,NA
93108,"Children with excess weight Year 6, three year average",E08000009,Trafford,E02001278,Trafford 020,MSOA,Persons,10-11 yrs,NA,NA,2016/17 - 18/19,27.6353276353276,23.2182190505324,32.5366691968034,NA,NA,97,351,NA,NA,Better,Similar,20160000,NA,NA
93108,"Children with excess weight Year 6, three year average",E08000009,Trafford,E02001279,Trafford 021,MSOA,Persons,10-11 yrs,NA,NA,2016/17 - 18/19,30.188679245283,25.4040982902006,35.4461910225266,NA,NA,96,318,NA,NA,Similar,Similar,20160000,NA,NA
93108,"Children with excess weight Year 6, three year average",E08000009,Trafford,E02001280,Trafford 022,MSOA,Persons,10-11 yrs,NA,NA,2016/17 - 18/19,37.5,32.7067654419103,42.551507185413,NA,NA,138,368,NA,NA,Similar,Worse,20160000,NA,NA
93108,"Children with excess weight Year 6, three year average",E08000009,Trafford,E02001281,Trafford 023,MSOA,Persons,10-11 yrs,NA,NA,2016/17 - 18/19,23.921568627451,19.0971580511072,29.5200377389489,NA,NA,61,255,NA,NA,Better,Better,20160000,NA,NA
93108,"Children with excess weight Year 6, three year average",E08000009,Trafford,E02001282,Trafford 024,MSOA,Persons,10-11 yrs,NA,NA,2016/17 - 18/19,27.8735632183908,23.4238274097824,32.8064586639001,NA,NA,97,348,NA,NA,Better,Similar,20160000,NA,NA
93108,"Children with excess weight Year 6, three year average",E08000009,Trafford,E02001283,Trafford 025,MSOA,Persons,10-11 yrs,NA,NA,2016/17 - 18/19,26.890756302521,21.6576054707274,32.8580509694878,NA,NA,64,238,NA,NA,Better,Similar,20160000,NA,NA
93108,"Children with excess weight Year 6, three year average",E08000009,Trafford,E02001284,Trafford 026,MSOA,Persons,10-11 yrs,NA,NA,2016/17 - 18/19,20.8791208791209,16.4784012190689,26.088004594093,NA,NA,57,273,NA,NA,Better,Better,20160000,NA,NA
93108,"Children with excess weight Year 6, three year average",E08000009,Trafford,E02001285,Trafford 027,MSOA,Persons,10-11 yrs,NA,NA,2016/17 - 18/19,24.7252747252747,19.02318133243,31.4722567771231,NA,NA,45,182,NA,NA,Better,Better,20160000,NA,NA
93108,"Children with excess weight Year 6, three year average",E08000009,Trafford,E02001286,Trafford 028,MSOA,Persons,10-11 yrs,NA,NA,2016/17 - 18/19,27.6190476190476,22.0149821478831,34.0272182194372,NA,NA,58,210,NA,NA,Better,Similar,20160000,NA,NA
93108,"Children with excess weight Year 6, three year average",E08000010,Wigan,E02001287,Wigan 001,MSOA,Persons,10-11 yrs,NA,NA,2016/17 - 18/19,31.3609467455621,24.8460253845197,38.7043864033394,NA,NA,53,169,NA,NA,Similar,Similar,20160000,NA,NA
93108,"Children with excess weight Year 6, three year average",E08000010,Wigan,E02001288,Wigan 002,MSOA,Persons,10-11 yrs,NA,NA,2016/17 - 18/19,34.7222222222222,28.6902041859064,41.2881609713997,NA,NA,75,216,NA,NA,Similar,Similar,20160000,NA,NA
93108,"Children with excess weight Year 6, three year average",E08000010,Wigan,E02001289,Wigan 003,MSOA,Persons,10-11 yrs,NA,NA,2016/17 - 18/19,30.7692307692308,25.9077134706168,36.0985410445243,NA,NA,96,312,NA,NA,Similar,Better,20160000,NA,NA
93108,"Children with excess weight Year 6, three year average",E08000010,Wigan,E02001290,Wigan 004,MSOA,Persons,10-11 yrs,NA,NA,2016/17 - 18/19,34.8484848484849,28.5570207479322,41.7166780498451,NA,NA,69,198,NA,NA,Similar,Similar,20160000,NA,NA
93108,"Children with excess weight Year 6, three year average",E08000010,Wigan,E02001291,Wigan 005,MSOA,Persons,10-11 yrs,NA,NA,2016/17 - 18/19,36.1233480176211,30.1533298215131,42.5552120834594,NA,NA,82,227,NA,NA,Similar,Similar,20160000,NA,NA
93108,"Children with excess weight Year 6, three year average",E08000010,Wigan,E02001292,Wigan 006,MSOA,Persons,10-11 yrs,NA,NA,2016/17 - 18/19,31.3432835820896,25.3309109030177,38.0554072613874,NA,NA,63,201,NA,NA,Similar,Similar,20160000,NA,NA
93108,"Children with excess weight Year 6, three year average",E08000010,Wigan,E02001293,Wigan 007,MSOA,Persons,10-11 yrs,NA,NA,2016/17 - 18/19,30.2702702702703,24.1066937944843,37.2365406542,NA,NA,56,185,NA,NA,Similar,Similar,20160000,NA,NA
93108,"Children with excess weight Year 6, three year average",E08000010,Wigan,E02001294,Wigan 008,MSOA,Persons,10-11 yrs,NA,NA,2016/17 - 18/19,36.0189573459716,29.8448880247757,42.6930009265178,NA,NA,76,211,NA,NA,Similar,Similar,20160000,NA,NA
93108,"Children with excess weight Year 6, three year average",E08000010,Wigan,E02001295,Wigan 009,MSOA,Persons,10-11 yrs,NA,NA,2016/17 - 18/19,36.986301369863,30.8681472440422,43.5531295230139,NA,NA,81,219,NA,NA,Similar,Similar,20160000,NA,NA
93108,"Children with excess weight Year 6, three year average",E08000010,Wigan,E02001296,Wigan 010,MSOA,Persons,10-11 yrs,NA,NA,2016/17 - 18/19,45.0248756218905,40.2313604190671,49.9125740827866,NA,NA,181,402,NA,NA,Worse,Worse,20160000,NA,NA
